Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
frame0000.jpg;672;376;0;0;0;0;43
frame0001.jpg;672;376;0;0;0;0;43
frame0002.jpg;672;376;0;0;0;0;43
frame0003.jpg;672;376;0;0;0;0;43
frame0004.jpg;672;376;0;0;0;0;43
frame0005.jpg;672;376;0;0;0;0;43
frame0006.jpg;672;376;0;0;0;0;43
frame0007.jpg;672;376;0;0;0;0;43
frame0008.jpg;672;376;0;0;0;0;43
frame0009.jpg;672;376;0;0;0;0;43
frame0010.jpg;672;376;0;0;0;0;43
frame0011.jpg;672;376;0;0;0;0;43
frame0012.jpg;672;376;0;0;0;0;43
frame0013.jpg;672;376;0;0;0;0;43
frame0014.jpg;672;376;0;0;0;0;43
frame0015.jpg;672;376;0;0;0;0;43
frame0016.jpg;672;376;0;0;0;0;43
frame0017.jpg;672;376;0;0;0;0;43
frame0018.jpg;672;376;0;0;0;0;43
frame0019.jpg;672;376;0;0;0;0;43
frame0020.jpg;672;376;0;0;0;0;43
frame0021.jpg;672;376;0;0;0;0;43
frame0022.jpg;672;376;0;0;0;0;43
frame0023.jpg;672;376;0;0;0;0;43
frame0024.jpg;672;376;0;0;0;0;43
frame0025.jpg;672;376;0;0;0;0;43
frame0026.jpg;672;376;0;0;0;0;43
frame0027.jpg;672;376;0;0;0;0;43
frame0028.jpg;672;376;0;0;0;0;43
frame0029.jpg;672;376;0;0;0;0;43
frame0030.jpg;672;376;0;0;0;0;43
frame0031.jpg;672;376;0;0;0;0;43
frame0032.jpg;672;376;0;0;0;0;43
frame0033.jpg;672;376;0;0;0;0;43
frame0034.jpg;672;376;0;0;0;0;43
frame0035.jpg;672;376;0;0;0;0;43
frame0036.jpg;672;376;0;0;0;0;43
frame0037.jpg;672;376;0;0;0;0;43
frame0038.jpg;672;376;0;0;0;0;43
frame0039.jpg;672;376;0;0;0;0;43
frame0040.jpg;672;376;0;0;0;0;43
frame0041.jpg;672;376;0;0;0;0;43
frame0042.jpg;672;376;0;0;0;0;43
frame0043.jpg;672;376;0;0;0;0;43
frame0044.jpg;672;376;0;0;0;0;43
frame0045.jpg;672;376;0;0;0;0;43
frame0046.jpg;672;376;0;0;0;0;43
frame0047.jpg;672;376;0;0;0;0;43
frame0048.jpg;672;376;0;0;0;0;43
frame0049.jpg;672;376;0;0;0;0;43
frame0050.jpg;672;376;0;0;0;0;43
frame0051.jpg;672;376;0;0;0;0;43
frame0052.jpg;672;376;0;0;0;0;43
