Filename,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId
frame0000.jpg,640,480,503,215,523,234,34
frame0000.jpg,640,480,557,179,617,237,101
frame0000.jpg,640,480,435,213,461,240,101
frame0000.jpg,640,480,516,227,565,297,115
frame0000.jpg,640,480,402,237,416,257,115
frame0000.jpg,640,480,202,254,285,330,38
frame0000.jpg,640,480,432,246,459,271,38
frame0000.jpg,640,480,343,244,363,262,38
frame0001.jpg,640,480,557,179,617,237,101
frame0001.jpg,640,480,435,213,461,240,101
frame0001.jpg,640,480,516,227,565,297,115
frame0001.jpg,640,480,402,237,416,257,115
frame0001.jpg,640,480,202,254,285,330,38
frame0001.jpg,640,480,432,246,459,271,38
frame0001.jpg,640,480,343,244,363,262,38
frame0002.jpg,640,480,502,214,524,235,34
frame0002.jpg,640,480,557,179,616,236,101
frame0002.jpg,640,480,435,213,460,239,101
frame0002.jpg,640,480,516,227,565,297,115
frame0002.jpg,640,480,402,237,416,257,115
frame0002.jpg,640,480,202,254,285,330,38
frame0002.jpg,640,480,432,246,458,270,38
frame0002.jpg,640,480,343,244,363,262,38
frame0003.jpg,640,480,502,214,524,235,34
frame0003.jpg,640,480,557,179,617,237,101
frame0003.jpg,640,480,435,213,461,240,101
frame0003.jpg,640,480,516,227,565,297,115
frame0003.jpg,640,480,402,237,416,257,115
frame0003.jpg,640,480,202,254,285,330,38
frame0003.jpg,640,480,432,246,459,271,38
frame0003.jpg,640,480,343,244,363,262,38
frame0004.jpg,640,480,502,214,524,235,34
frame0004.jpg,640,480,557,179,617,237,101
frame0004.jpg,640,480,435,213,461,240,101
frame0004.jpg,640,480,516,227,565,297,115
frame0004.jpg,640,480,402,237,416,257,115
frame0004.jpg,640,480,202,254,285,330,38
frame0004.jpg,640,480,432,246,459,271,38
frame0004.jpg,640,480,343,244,363,262,38
frame0005.jpg,640,480,502,214,524,235,34
frame0005.jpg,640,480,557,179,617,237,101
frame0005.jpg,640,480,435,213,461,240,101
frame0005.jpg,640,480,516,227,565,297,115
frame0005.jpg,640,480,402,237,416,257,115
frame0005.jpg,640,480,202,254,285,330,38
frame0005.jpg,640,480,432,246,459,271,38
frame0005.jpg,640,480,343,244,363,262,38
frame0006.jpg,640,480,502,214,524,235,34
frame0006.jpg,640,480,557,179,617,237,101
frame0006.jpg,640,480,435,213,461,240,101
frame0006.jpg,640,480,516,227,565,297,115
frame0006.jpg,640,480,402,237,416,257,115
frame0006.jpg,640,480,202,254,285,330,38
frame0006.jpg,640,480,432,246,459,271,38
frame0006.jpg,640,480,343,244,363,262,38
frame0007.jpg,640,480,502,214,524,235,34
frame0007.jpg,640,480,557,179,617,237,101
frame0007.jpg,640,480,435,213,461,240,101
frame0007.jpg,640,480,516,227,565,297,115
frame0007.jpg,640,480,402,237,416,257,115
frame0007.jpg,640,480,202,254,285,330,38
frame0007.jpg,640,480,432,246,459,271,38
frame0007.jpg,640,480,343,244,363,262,38
frame0008.jpg,640,480,502,214,524,235,34
frame0008.jpg,640,480,557,179,617,237,101
frame0008.jpg,640,480,435,213,461,240,101
frame0008.jpg,640,480,516,227,565,297,115
frame0008.jpg,640,480,402,237,416,257,115
frame0008.jpg,640,480,202,254,285,330,38
frame0008.jpg,640,480,432,246,459,271,38
frame0008.jpg,640,480,343,244,363,262,38
frame0009.jpg,640,480,502,214,524,235,34
frame0009.jpg,640,480,557,179,617,237,101
frame0009.jpg,640,480,435,213,461,240,101
frame0009.jpg,640,480,516,227,565,297,115
frame0009.jpg,640,480,402,237,416,257,115
frame0009.jpg,640,480,202,254,285,330,38
frame0009.jpg,640,480,432,246,459,271,38
frame0009.jpg,640,480,343,244,363,262,38
frame0010.jpg,640,480,502,214,524,235,34
frame0010.jpg,640,480,557,179,617,237,101
frame0010.jpg,640,480,435,213,461,240,101
frame0010.jpg,640,480,516,227,565,297,115
frame0010.jpg,640,480,402,237,416,257,115
frame0010.jpg,640,480,202,254,285,330,38
frame0010.jpg,640,480,432,246,459,271,38
frame0010.jpg,640,480,343,244,363,262,38
frame0011.jpg,640,480,502,214,524,235,34
frame0011.jpg,640,480,557,179,617,237,101
frame0011.jpg,640,480,435,213,461,240,101
frame0011.jpg,640,480,516,227,565,297,115
frame0011.jpg,640,480,402,237,416,257,115
frame0011.jpg,640,480,202,254,285,330,38
frame0011.jpg,640,480,432,246,459,271,38
frame0011.jpg,640,480,343,244,363,262,38
frame0012.jpg,640,480,502,214,524,235,34
frame0012.jpg,640,480,557,179,617,237,101
frame0012.jpg,640,480,435,213,461,240,101
frame0012.jpg,640,480,516,227,565,297,115
frame0012.jpg,640,480,402,237,416,257,115
frame0012.jpg,640,480,202,254,285,330,38
frame0012.jpg,640,480,432,246,459,271,38
frame0012.jpg,640,480,343,244,363,262,38
frame0013.jpg,640,480,502,214,524,235,34
frame0013.jpg,640,480,557,179,617,237,101
frame0013.jpg,640,480,435,213,461,240,101
frame0013.jpg,640,480,516,227,565,297,115
frame0013.jpg,640,480,402,237,416,257,115
frame0013.jpg,640,480,202,254,285,330,38
frame0013.jpg,640,480,432,246,459,271,38
frame0013.jpg,640,480,343,244,363,262,38
frame0014.jpg,640,480,502,214,524,235,34
frame0014.jpg,640,480,557,179,617,237,101
frame0014.jpg,640,480,435,213,461,240,101
frame0014.jpg,640,480,516,227,565,297,115
frame0014.jpg,640,480,402,237,416,257,115
frame0014.jpg,640,480,202,254,285,330,38
frame0014.jpg,640,480,432,246,459,271,38
frame0014.jpg,640,480,343,244,363,262,38
frame0015.jpg,640,480,502,214,524,235,34
frame0015.jpg,640,480,557,179,617,237,101
frame0015.jpg,640,480,435,213,461,240,101
frame0015.jpg,640,480,516,227,565,297,115
frame0015.jpg,640,480,402,237,416,257,115
frame0015.jpg,640,480,202,254,285,330,38
frame0015.jpg,640,480,432,246,459,271,38
frame0015.jpg,640,480,343,244,363,262,38
frame0016.jpg,640,480,502,214,524,235,34
frame0016.jpg,640,480,557,179,617,237,101
frame0016.jpg,640,480,435,213,461,240,101
frame0016.jpg,640,480,516,227,565,297,115
frame0016.jpg,640,480,402,237,416,257,115
frame0016.jpg,640,480,202,254,285,330,38
frame0016.jpg,640,480,432,246,459,271,38
frame0016.jpg,640,480,343,244,363,262,38
frame0017.jpg,640,480,502,214,524,235,34
frame0017.jpg,640,480,557,179,617,237,101
frame0017.jpg,640,480,435,213,461,240,101
frame0017.jpg,640,480,516,227,565,297,115
frame0017.jpg,640,480,402,237,416,257,115
frame0017.jpg,640,480,202,254,285,330,38
frame0017.jpg,640,480,432,246,459,271,38
frame0017.jpg,640,480,343,244,363,262,38
frame0018.jpg,640,480,502,214,524,235,34
frame0018.jpg,640,480,557,179,617,237,101
frame0018.jpg,640,480,435,213,461,240,101
frame0018.jpg,640,480,516,227,565,297,115
frame0018.jpg,640,480,402,237,416,257,115
frame0018.jpg,640,480,202,254,285,330,38
frame0018.jpg,640,480,432,246,459,271,38
frame0018.jpg,640,480,343,244,363,262,38
frame0019.jpg,640,480,502,214,524,235,34
frame0019.jpg,640,480,557,179,617,237,101
frame0019.jpg,640,480,435,213,461,240,101
frame0019.jpg,640,480,516,227,565,297,115
frame0019.jpg,640,480,402,237,416,257,115
frame0019.jpg,640,480,202,254,285,330,38
frame0019.jpg,640,480,432,246,459,271,38
frame0019.jpg,640,480,343,244,363,262,38
frame0020.jpg,640,480,502,214,524,235,34
frame0020.jpg,640,480,557,179,617,237,101
frame0020.jpg,640,480,435,213,461,240,101
frame0020.jpg,640,480,516,227,565,297,115
frame0020.jpg,640,480,402,237,416,257,115
frame0020.jpg,640,480,202,254,285,330,38
frame0020.jpg,640,480,432,246,459,271,38
frame0020.jpg,640,480,343,244,363,262,38
frame0021.jpg,640,480,502,214,524,235,34
frame0021.jpg,640,480,557,179,617,237,101
frame0021.jpg,640,480,435,213,461,240,101
frame0021.jpg,640,480,516,227,565,297,115
frame0021.jpg,640,480,402,237,416,257,115
frame0021.jpg,640,480,202,254,285,330,38
frame0021.jpg,640,480,432,246,459,271,38
frame0021.jpg,640,480,343,244,363,262,38
frame0022.jpg,640,480,502,214,524,235,34
frame0022.jpg,640,480,557,179,617,237,101
frame0022.jpg,640,480,435,213,461,240,101
frame0022.jpg,640,480,516,227,565,297,115
frame0022.jpg,640,480,402,237,416,257,115
frame0022.jpg,640,480,202,254,285,330,38
frame0022.jpg,640,480,432,246,459,271,38
frame0022.jpg,640,480,343,244,363,262,38
frame0023.jpg,640,480,502,214,524,235,34
frame0023.jpg,640,480,557,179,617,237,101
frame0023.jpg,640,480,435,213,461,240,101
frame0023.jpg,640,480,516,227,565,297,115
frame0023.jpg,640,480,402,237,416,257,115
frame0023.jpg,640,480,202,254,285,330,38
frame0023.jpg,640,480,432,246,459,271,38
frame0023.jpg,640,480,343,244,363,262,38
frame0024.jpg,640,480,502,214,524,235,34
frame0024.jpg,640,480,557,179,617,237,101
frame0024.jpg,640,480,435,213,461,240,101
frame0024.jpg,640,480,516,227,565,297,115
frame0024.jpg,640,480,402,237,416,257,115
frame0024.jpg,640,480,202,254,285,330,38
frame0024.jpg,640,480,432,246,459,271,38
frame0024.jpg,640,480,343,244,363,262,38
frame0025.jpg,640,480,502,214,524,235,34
frame0025.jpg,640,480,557,179,617,237,101
frame0025.jpg,640,480,435,213,461,240,101
frame0025.jpg,640,480,516,227,565,297,115
frame0025.jpg,640,480,402,237,416,257,115
frame0025.jpg,640,480,202,254,285,330,38
frame0025.jpg,640,480,432,246,459,271,38
frame0025.jpg,640,480,343,244,363,262,38
frame0026.jpg,640,480,502,214,524,235,34
frame0026.jpg,640,480,557,179,617,237,101
frame0026.jpg,640,480,435,213,461,240,101
frame0026.jpg,640,480,516,227,565,297,115
frame0026.jpg,640,480,402,237,416,257,115
frame0026.jpg,640,480,202,254,285,330,38
frame0026.jpg,640,480,432,246,459,271,38
frame0026.jpg,640,480,343,244,363,262,38
frame0027.jpg,640,480,502,214,524,235,34
frame0027.jpg,640,480,557,179,617,237,101
