Filename,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId
00001.png,640,480,0,0,0,0,43
00002.png,640,480,0,0,0,0,43
00003.png,640,480,0,0,0,0,43
00004.png,640,480,0,0,0,0,43
00005.png,640,480,0,0,0,0,43
00006.png,640,480,0,0,0,0,43
00007.png,640,480,0,0,0,0,43
00008.png,640,480,0,0,0,0,43
00009.png,640,480,0,0,0,0,43
00010.png,640,480,0,0,0,0,43
00011.png,640,480,0,0,0,0,43
00012.png,640,480,0,0,0,0,43
00013.png,640,480,0,0,0,0,43
00014.png,640,480,0,0,0,0,43
00015.png,640,480,0,0,0,0,43
00016.png,640,480,0,0,0,0,43
00017.png,640,480,0,0,0,0,43
00018.png,640,480,0,0,0,0,43
00019.png,640,480,0,0,0,0,43
00020.png,640,480,0,0,0,0,43
00021.png,640,480,0,0,0,0,43
00022.png,640,480,0,0,0,0,43
00023.png,640,480,0,0,0,0,43
00024.png,640,480,0,0,0,0,43
00025.png,640,480,0,0,0,0,43
00026.png,640,480,0,0,0,0,43
00027.png,640,480,0,0,0,0,43
00028.png,640,480,0,0,0,0,43
00029.png,640,480,0,0,0,0,43
00030.png,640,480,0,0,0,0,43
00031.png,640,480,0,0,0,0,43
00032.png,640,480,0,0,0,0,43
00033.png,640,480,0,0,0,0,43
00034.png,640,480,0,0,0,0,43
00035.png,640,480,0,0,0,0,43
00036.png,640,480,0,0,0,0,43
00037.png,640,480,0,0,0,0,43
00038.png,640,480,0,0,0,0,43
00039.png,640,480,0,0,0,0,43
00040.png,640,480,0,0,0,0,43
00041.png,640,480,0,0,0,0,43
00042.png,640,480,0,0,0,0,43
00043.png,640,480,0,0,0,0,43
00044.png,640,480,0,0,0,0,43
00045.png,640,480,0,0,0,0,43
00046.png,640,480,0,0,0,0,43
00047.png,640,480,0,0,0,0,43
00048.png,640,480,0,0,0,0,43
00049.png,640,480,0,0,0,0,43
00050.png,640,480,0,0,0,0,43
00051.png,640,480,0,0,0,0,43
00052.png,640,480,0,0,0,0,43
00053.png,640,480,0,0,0,0,43
00054.png,640,480,0,0,0,0,43
00055.png,640,480,0,0,0,0,43
00056.png,640,480,0,0,0,0,43
00057.png,640,480,0,0,0,0,43
00058.png,640,480,0,0,0,0,43
00059.png,640,480,0,0,0,0,43
00060.png,640,480,0,0,0,0,43
00061.png,640,480,0,0,0,0,43
00062.png,640,480,0,0,0,0,43
00063.png,640,480,0,0,0,0,43
00064.png,640,480,0,0,0,0,43
00065.png,640,480,0,0,0,0,43
00066.png,640,480,0,0,0,0,43
00067.png,640,480,0,0,0,0,43
00068.png,640,480,0,0,0,0,43
00069.png,640,480,0,0,0,0,43
00070.png,640,480,0,0,0,0,43
00071.png,640,480,0,0,0,0,43
00072.png,640,480,0,0,0,0,43
00073.png,640,480,0,0,0,0,43
00074.png,640,480,0,0,0,0,43
00075.png,640,480,0,0,0,0,43
00076.png,640,480,0,0,0,0,43
00077.png,640,480,0,0,0,0,43
00078.png,640,480,0,0,0,0,43
00079.png,640,480,0,0,0,0,43
00080.png,640,480,0,0,0,0,43
00081.png,640,480,0,0,0,0,43
00082.png,640,480,0,0,0,0,43
00083.png,640,480,0,0,0,0,43
00084.png,640,480,0,0,0,0,43
00085.png,640,480,0,0,0,0,43
00086.png,640,480,0,0,0,0,43
00087.png,640,480,0,0,0,0,43
00088.png,640,480,0,0,0,0,43
00089.png,640,480,0,0,0,0,43
00090.png,640,480,0,0,0,0,43
00091.png,640,480,0,0,0,0,43
00092.png,640,480,0,0,0,0,43
00093.png,640,480,0,0,0,0,43
00094.png,640,480,0,0,0,0,43
00095.png,640,480,0,0,0,0,43
00096.png,640,480,0,0,0,0,43
00097.png,640,480,0,0,0,0,43
00098.png,640,480,0,0,0,0,43
00099.png,640,480,0,0,0,0,43
00100.png,640,480,0,0,0,0,43
00101.png,640,480,0,0,0,0,43
00102.png,640,480,0,0,0,0,43
00103.png,640,480,0,0,0,0,43
00104.png,640,480,0,0,0,0,43
00105.png,640,480,0,0,0,0,43
00106.png,640,480,0,0,0,0,43
00107.png,640,480,0,0,0,0,43
00108.png,640,480,0,0,0,0,43
00109.png,640,480,0,0,0,0,43
00110.png,640,480,0,0,0,0,43
00111.png,640,480,0,0,0,0,43
00112.png,640,480,0,0,0,0,43
00113.png,640,480,0,0,0,0,43
00114.png,640,480,0,0,0,0,43
00115.png,640,480,0,0,0,0,43
00116.png,640,480,0,0,0,0,43
00117.png,640,480,0,0,0,0,43
00118.png,640,480,0,0,0,0,43
00119.png,640,480,0,0,0,0,43
00120.png,640,480,0,0,0,0,43
00121.png,640,480,0,0,0,0,43
00122.png,640,480,0,0,0,0,43
00123.png,640,480,0,0,0,0,43
00124.png,640,480,0,0,0,0,43
00125.png,640,480,0,0,0,0,43
00126.png,640,480,0,0,0,0,43
00127.png,640,480,0,0,0,0,43
00128.png,640,480,0,0,0,0,43
00129.png,640,480,0,0,0,0,43
00130.png,640,480,0,0,0,0,43
00131.png,640,480,0,0,0,0,43
00132.png,640,480,0,0,0,0,43
00133.png,640,480,0,0,0,0,43
00134.png,640,480,0,0,0,0,43
00135.png,640,480,0,0,0,0,43
00136.png,640,480,0,0,0,0,43
00137.png,640,480,0,0,0,0,43
00138.png,640,480,0,0,0,0,43
00139.png,640,480,0,0,0,0,43
00140.png,640,480,0,0,0,0,43
00141.png,640,480,0,0,0,0,43
00142.png,640,480,0,0,0,0,43
00143.png,640,480,0,0,0,0,43
00144.png,640,480,0,0,0,0,43
00145.png,640,480,0,0,0,0,43
00146.png,640,480,0,0,0,0,43
