Filename,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId
frame0000.jpg,640,480,523,153,588,213,33
frame0000.jpg,640,480,377,214,392,233,101
frame0000.jpg,640,480,335,212,355,235,5
frame0000.jpg,640,480,433,217,471,282,115
frame0000.jpg,640,480,250,227,270,254,115
frame0000.jpg,640,480,341,238,356,254,38
frame0001.jpg,640,480,523,153,588,213,33
frame0001.jpg,640,480,377,214,392,233,101
frame0001.jpg,640,480,335,212,355,235,5
frame0001.jpg,640,480,433,217,471,282,115
frame0001.jpg,640,480,250,227,270,254,115
frame0001.jpg,640,480,341,238,357,255,38
frame0002.jpg,640,480,523,153,588,213,33
frame0002.jpg,640,480,377,214,392,233,101
frame0002.jpg,640,480,335,212,355,235,5
frame0002.jpg,640,480,433,217,471,282,115
frame0002.jpg,640,480,250,227,270,254,115
frame0002.jpg,640,480,341,238,357,255,38
frame0003.jpg,640,480,523,153,588,213,33
frame0003.jpg,640,480,377,214,392,233,101
frame0003.jpg,640,480,335,212,355,235,5
frame0003.jpg,640,480,433,217,471,282,115
frame0003.jpg,640,480,250,227,270,254,115
frame0003.jpg,640,480,341,238,357,255,38
frame0004.jpg,640,480,523,153,588,213,33
frame0004.jpg,640,480,377,214,392,233,101
frame0004.jpg,640,480,335,212,355,235,5
frame0004.jpg,640,480,433,217,471,282,115
frame0004.jpg,640,480,250,227,270,254,115
frame0004.jpg,640,480,341,238,357,255,38
frame0005.jpg,640,480,523,153,588,213,33
frame0005.jpg,640,480,377,214,392,233,101
frame0005.jpg,640,480,335,212,355,235,5
frame0005.jpg,640,480,433,217,471,282,115
frame0005.jpg,640,480,250,227,270,254,115
frame0005.jpg,640,480,341,238,357,255,38
frame0006.jpg,640,480,523,153,588,213,33
frame0006.jpg,640,480,377,214,392,233,101
frame0006.jpg,640,480,335,212,355,235,5
frame0006.jpg,640,480,433,217,471,282,115
frame0006.jpg,640,480,250,227,270,254,115
frame0006.jpg,640,480,341,238,357,255,38
frame0007.jpg,640,480,523,153,588,213,33
frame0007.jpg,640,480,377,214,392,233,101
frame0007.jpg,640,480,335,212,355,235,5
frame0007.jpg,640,480,433,217,471,282,115
frame0007.jpg,640,480,250,227,270,254,115
frame0007.jpg,640,480,341,238,357,255,38
frame0008.jpg,640,480,522,153,587,213,33
frame0008.jpg,640,480,376,214,391,233,101
frame0008.jpg,640,480,334,212,354,235,5
frame0008.jpg,640,480,432,217,470,282,115
frame0008.jpg,640,480,249,227,269,254,115
frame0008.jpg,640,480,341,238,356,255,38
frame0009.jpg,640,480,523,153,588,213,33
frame0009.jpg,640,480,377,214,392,233,101
frame0009.jpg,640,480,335,212,355,235,5
frame0009.jpg,640,480,433,217,471,282,115
frame0009.jpg,640,480,250,227,270,254,115
frame0009.jpg,640,480,341,238,357,255,38
frame0010.jpg,640,480,522,153,587,213,33
frame0010.jpg,640,480,377,214,392,233,101
frame0010.jpg,640,480,335,212,355,235,5
frame0010.jpg,640,480,433,217,471,282,115
frame0010.jpg,640,480,250,227,270,254,115
frame0010.jpg,640,480,341,238,357,255,38
frame0011.jpg,640,480,523,153,588,213,33
frame0011.jpg,640,480,377,214,392,233,101
frame0011.jpg,640,480,335,212,355,235,5
frame0011.jpg,640,480,433,217,471,282,115
frame0011.jpg,640,480,250,227,270,254,115
frame0011.jpg,640,480,341,238,357,255,38
frame0012.jpg,640,480,523,153,588,213,33
frame0012.jpg,640,480,377,214,392,233,101
frame0012.jpg,640,480,335,212,355,235,5
frame0012.jpg,640,480,433,217,471,282,115
frame0012.jpg,640,480,250,227,270,254,115
frame0012.jpg,640,480,341,238,357,255,38
frame0013.jpg,640,480,523,153,588,213,33
frame0013.jpg,640,480,377,214,392,233,101
frame0013.jpg,640,480,335,212,355,235,5
frame0013.jpg,640,480,433,217,471,282,115
frame0013.jpg,640,480,250,227,270,254,115
frame0013.jpg,640,480,341,238,357,255,38
frame0014.jpg,640,480,523,153,588,213,33
frame0014.jpg,640,480,377,214,392,233,101
frame0014.jpg,640,480,335,212,355,235,5
frame0014.jpg,640,480,433,217,471,282,115
frame0014.jpg,640,480,250,227,270,254,115
frame0014.jpg,640,480,341,238,357,255,38
frame0015.jpg,640,480,523,153,588,213,33
frame0015.jpg,640,480,377,214,392,233,101
frame0015.jpg,640,480,335,212,355,235,5
frame0015.jpg,640,480,433,217,471,282,115
frame0015.jpg,640,480,250,227,270,254,115
frame0015.jpg,640,480,341,238,357,255,38
frame0016.jpg,640,480,523,153,588,213,33
frame0016.jpg,640,480,377,214,392,233,101
frame0016.jpg,640,480,335,212,355,235,5
frame0016.jpg,640,480,433,217,471,282,115
frame0016.jpg,640,480,250,227,270,254,115
frame0016.jpg,640,480,341,238,357,255,38
frame0017.jpg,640,480,523,153,588,213,33
frame0017.jpg,640,480,377,214,392,233,101
frame0017.jpg,640,480,335,212,355,235,5
frame0017.jpg,640,480,433,217,471,282,115
frame0017.jpg,640,480,250,227,270,254,115
frame0017.jpg,640,480,341,238,357,255,38
frame0018.jpg,640,480,523,153,588,213,33
frame0018.jpg,640,480,377,214,392,233,101
frame0018.jpg,640,480,335,212,355,235,5
frame0018.jpg,640,480,433,217,471,282,115
frame0018.jpg,640,480,250,227,270,254,115
frame0018.jpg,640,480,341,238,357,255,38
frame0019.jpg,640,480,523,153,588,213,33
frame0019.jpg,640,480,377,214,392,233,101
frame0019.jpg,640,480,335,212,355,235,5
frame0019.jpg,640,480,433,217,471,282,115
frame0019.jpg,640,480,250,227,270,254,115
frame0019.jpg,640,480,341,238,357,255,38
frame0020.jpg,640,480,523,153,588,213,33
frame0020.jpg,640,480,377,214,392,233,101
frame0020.jpg,640,480,335,212,355,235,5
frame0020.jpg,640,480,433,217,471,282,115
frame0020.jpg,640,480,250,227,270,254,115
frame0020.jpg,640,480,341,238,357,255,38
frame0021.jpg,640,480,523,153,588,213,33
frame0021.jpg,640,480,377,214,392,233,101
frame0021.jpg,640,480,335,212,355,235,5
frame0021.jpg,640,480,433,217,471,282,115
frame0021.jpg,640,480,250,227,270,254,115
frame0021.jpg,640,480,341,238,357,255,38
frame0022.jpg,640,480,523,153,588,213,33
frame0022.jpg,640,480,377,214,392,233,101
frame0022.jpg,640,480,335,212,355,235,5
frame0022.jpg,640,480,433,217,471,282,115
frame0022.jpg,640,480,250,227,270,254,115
frame0022.jpg,640,480,341,238,357,255,38
frame0023.jpg,640,480,523,153,588,213,33
frame0023.jpg,640,480,377,214,392,233,101
frame0023.jpg,640,480,335,212,355,235,5
frame0023.jpg,640,480,433,217,471,282,115
frame0023.jpg,640,480,250,227,270,254,115
frame0023.jpg,640,480,341,238,357,255,38
frame0024.jpg,640,480,523,153,588,213,33
frame0024.jpg,640,480,377,214,392,233,101
frame0024.jpg,640,480,335,212,355,235,5
frame0024.jpg,640,480,433,217,471,282,115
frame0024.jpg,640,480,250,227,270,254,115
frame0024.jpg,640,480,341,238,357,255,38
frame0025.jpg,640,480,523,153,588,213,33
frame0025.jpg,640,480,377,214,392,233,101
frame0025.jpg,640,480,335,212,355,235,5
frame0025.jpg,640,480,433,217,471,282,115
frame0025.jpg,640,480,250,227,270,254,115
frame0025.jpg,640,480,341,238,357,255,38
frame0026.jpg,640,480,523,153,588,213,33
frame0026.jpg,640,480,377,214,392,233,101
frame0026.jpg,640,480,335,212,355,235,5
frame0026.jpg,640,480,433,217,471,282,115
frame0026.jpg,640,480,250,227,270,254,115
frame0026.jpg,640,480,341,238,357,255,38
frame0027.jpg,640,480,523,153,588,213,33
frame0027.jpg,640,480,377,214,392,233,101
frame0027.jpg,640,480,335,212,355,235,5
