Filename,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId
frame00001.png,640,480,503,215,523,234,34
frame00001.png,640,480,557,435,736,648,101
frame00001.png,640,480,516,402,743,639,115
frame00001.png,640,480,202,432,545,686,38
frame00002.png,640,480,557,435,736,648,101
frame00002.png,640,480,516,402,743,639,115
frame00002.png,640,480,202,432,545,686,38
frame00003.png,640,480,502,214,524,235,34
frame00003.png,640,480,557,435,736,648,101
frame00003.png,640,480,516,402,743,639,115
frame00003.png,640,480,202,432,545,686,38
frame00004.png,640,480,502,214,524,235,34
frame00004.png,640,480,557,435,736,648,101
frame00004.png,640,480,516,402,743,639,115
frame00004.png,640,480,202,432,545,686,38
frame00005.png,640,480,502,214,524,235,34
frame00005.png,640,480,557,435,736,648,101
frame00005.png,640,480,516,402,743,639,115
frame00005.png,640,480,202,432,545,686,38
frame00006.png,640,480,502,214,524,235,34
frame00006.png,640,480,557,435,736,648,101
frame00006.png,640,480,516,402,743,639,115
frame00006.png,640,480,202,432,545,686,38
frame00007.png,640,480,502,214,524,235,34
frame00007.png,640,480,557,435,736,648,101
frame00007.png,640,480,516,402,743,639,115
frame00007.png,640,480,202,432,545,686,38
frame00008.png,640,480,502,214,524,235,34
frame00008.png,640,480,557,435,736,648,101
frame00008.png,640,480,516,402,743,639,115
frame00008.png,640,480,202,432,545,686,38
frame00009.png,640,480,502,214,524,235,34
frame00009.png,640,480,557,435,736,648,101
frame00009.png,640,480,516,402,743,639,115
frame00009.png,640,480,202,432,545,686,38
frame00010.png,640,480,502,214,524,235,34
frame00010.png,640,480,557,435,736,648,101
frame00010.png,640,480,516,402,743,639,115
frame00010.png,640,480,202,432,545,686,38
frame00011.png,640,480,502,214,524,235,34
frame00011.png,640,480,557,435,736,648,101
frame00011.png,640,480,516,402,743,639,115
frame00011.png,640,480,202,432,545,686,38
frame00012.png,640,480,502,214,524,235,34
frame00012.png,640,480,557,435,736,648,101
frame00012.png,640,480,516,402,743,639,115
frame00012.png,640,480,202,432,545,686,38
frame00013.png,640,480,502,214,524,235,34
frame00013.png,640,480,557,435,736,648,101
frame00013.png,640,480,516,402,743,639,115
frame00013.png,640,480,202,432,545,686,38
frame00014.png,640,480,502,214,524,235,34
frame00014.png,640,480,557,435,736,648,101
frame00014.png,640,480,516,402,743,639,115
frame00014.png,640,480,202,432,545,686,38
frame00015.png,640,480,502,214,524,235,34
frame00015.png,640,480,557,435,736,648,101
frame00015.png,640,480,516,402,743,639,115
frame00015.png,640,480,202,432,545,686,38
frame00016.png,640,480,502,214,524,235,34
frame00016.png,640,480,557,435,736,648,101
frame00016.png,640,480,516,402,743,639,115
frame00016.png,640,480,202,432,545,686,38
frame00017.png,640,480,502,214,524,235,34
frame00017.png,640,480,557,435,736,648,101
frame00017.png,640,480,516,402,743,639,115
frame00017.png,640,480,202,432,545,686,38
frame00018.png,640,480,502,214,524,235,34
frame00018.png,640,480,557,435,736,648,101
frame00018.png,640,480,516,402,743,639,115
frame00018.png,640,480,202,432,545,686,38
frame00019.png,640,480,502,214,524,235,34
frame00019.png,640,480,557,435,736,648,101
frame00019.png,640,480,516,402,743,639,115
frame00019.png,640,480,202,432,545,686,38
frame00020.png,640,480,502,214,524,235,34
frame00020.png,640,480,557,435,736,648,101
frame00020.png,640,480,516,402,743,639,115
frame00020.png,640,480,202,432,545,686,38
frame00021.png,640,480,502,214,524,235,34
frame00021.png,640,480,557,435,736,648,101
frame00021.png,640,480,516,402,743,639,115
frame00021.png,640,480,202,432,545,686,38
frame00022.png,640,480,502,214,524,235,34
frame00022.png,640,480,557,435,736,648,101
frame00022.png,640,480,516,402,743,639,115
frame00022.png,640,480,202,432,545,686,38
frame00023.png,640,480,502,214,524,235,34
frame00023.png,640,480,557,435,736,648,101
frame00023.png,640,480,516,402,743,639,115
frame00023.png,640,480,202,432,545,686,38
frame00024.png,640,480,502,214,524,235,34
frame00024.png,640,480,557,435,736,648,101
frame00024.png,640,480,516,402,743,639,115
frame00024.png,640,480,202,432,545,686,38
frame00025.png,640,480,502,214,524,235,34
frame00025.png,640,480,557,435,736,648,101
frame00025.png,640,480,516,402,743,639,115
frame00025.png,640,480,202,432,545,686,38
frame00026.png,640,480,502,214,524,235,34
frame00026.png,640,480,557,435,736,648,101
frame00026.png,640,480,516,402,743,639,115
frame00026.png,640,480,202,432,545,686,38
frame00027.png,640,480,502,214,524,235,34
frame00027.png,640,480,557,435,736,648,101
frame00027.png,640,480,516,402,743,639,115
frame00027.png,640,480,202,432,545,686,38
frame00028.png,640,480,502,214,524,235,34
frame00028.png,640,480,557,435,736,648,101
frame00028.png,640,480,516,402,743,639,115
frame00028.png,640,480,202,432,545,686,38
frame00029.png,640,480,502,214,524,235,34
frame00029.png,640,480,557,435,736,648,101
frame00029.png,640,480,516,402,743,639,115
frame00029.png,640,480,202,432,545,686,38
frame00030.png,640,480,502,214,524,235,34
frame00030.png,640,480,557,435,736,648,101
frame00030.png,640,480,516,402,743,639,115
frame00030.png,640,480,202,432,545,686,38
frame00031.png,640,480,502,214,524,235,34
frame00031.png,640,480,557,435,736,648,101
frame00031.png,640,480,516,402,743,639,115
frame00031.png,640,480,202,432,545,686,38
frame00032.png,640,480,502,214,524,235,34
frame00032.png,640,480,557,435,736,648,101
frame00032.png,640,480,516,402,743,639,115
frame00032.png,640,480,202,432,545,686,38
frame00033.png,640,480,502,214,524,235,34
frame00033.png,640,480,557,435,736,648,101
frame00033.png,640,480,516,402,743,639,115
frame00033.png,640,480,202,432,545,686,38
frame00034.png,640,480,502,214,524,235,34
frame00034.png,640,480,557,435,736,648,101
frame00034.png,640,480,516,402,743,639,115
frame00034.png,640,480,202,432,545,686,38
frame00035.png,640,480,502,214,524,235,34
frame00035.png,640,480,557,435,736,648,101
frame00035.png,640,480,516,402,743,639,115
frame00035.png,640,480,202,432,545,686,38
frame00036.png,640,480,502,214,524,235,34
frame00036.png,640,480,557,435,736,648,101
frame00036.png,640,480,516,402,743,639,115
frame00036.png,640,480,202,432,545,686,38
frame00037.png,640,480,502,214,524,235,34
frame00037.png,640,480,557,435,736,648,101
frame00037.png,640,480,516,402,743,639,115
frame00037.png,640,480,202,432,545,686,38
frame00038.png,640,480,502,214,524,235,34
frame00038.png,640,480,557,435,736,648,101
frame00038.png,640,480,516,402,743,639,115
frame00038.png,640,480,202,432,545,686,38
frame00039.png,640,480,502,214,524,235,34
frame00039.png,640,480,557,435,736,648,101
frame00039.png,640,480,516,402,743,639,115
frame00039.png,640,480,202,432,545,686,38
frame00040.png,640,480,502,214,524,235,34
frame00040.png,640,480,557,435,736,648,101
frame00040.png,640,480,516,402,743,639,115
frame00040.png,640,480,202,432,545,686,38
frame00041.png,640,480,502,214,524,235,34
